12	133400
1212	221128
121212	380144
12121212	665856
1212121212	1179456
1212121223	75821696
12121223	43053984
1212122312	71651168
1212122313	44120928
1212122323	72452128
121223	24806680
12122312	40395024
1212231212	71461568
1212231213	42031232
1212231223	63381952
12122313	24924352
1212231312	41177024
1212231313	43252416
1212231323	41093536
12122323	41689584
1212232312	64458880
1212232313	42546560
1212232323	72424608
1223	14783592
122312	23094552
12231212	40343232
1223121212	71510816
1223121213	41364672
1223121223	59878080
12231213	23618000
1223121312	40252032
1223121313	41062336
1223121323	37903168
12231223	36176464
1223122312	59591328
1223122313	38810208
1223122323	63304128
122313	14378296
12231312	23014416
1223131212	41131584
1223131213	37871328
1223131223	36819360
12231313	24887888
1223131312	38438848
1223131313	44039808
1223131323	39129632
12231323	23592240
1223132312	37016000
1223132313	38751808
1223132323	41950656
122323	24779136
12232312	36692176
1223231212	64416960
1223231213	39185344
1223231223	59886080
12232313	24493584
1223231312	38464928
1223231313	42497056
1223231323	41344576
12232323	42961808
1223232312	60813920
1223232313	42635744
1223232323	75729952
