12	69368
1212	112024
121212	187560
12121212	319328
1212121212	547392
1212121223	37429152
12121223	22027696
1212122312	35326432
1212122313	21068640
1212122323	35621344
121223	13164408
12122312	20689376
1212231212	35286080
1212231213	19988000
1212231223	30941792
12122313	12433456
1212231312	19542656
1212231313	20669632
1212231323	19489184
12122323	21362640
1212232312	31596448
1212232313	20282464
1212232323	35747808
1223	8102548
122312	12235784
12231212	20691616
1223121212	35370368
1223121213	19619104
1223121223	29106304
12231213	11715888
1223121312	19048288
1223121313	19474304
1223121323	17762464
12231223	18366080
1223122312	28937184
1223122313	18215136
1223122323	30866880
122313	7496568
12231312	11409072
1223131212	19565216
1223131213	17804352
1223131223	17229760
12231313	12475776
1223131312	18124224
1223131313	21221056
1223131323	18527200
12231323	11728128
1223132312	17318560
1223132313	18290560
1223132323	20029280
122323	13185712
12232312	18690048
1223231212	31515136
1223231213	18454400
1223231223	29158784
12232313	12217968
1223231312	18080544
1223231313	20300640
1223231323	19684448
12232323	22128480
1223232312	29620704
1223232313	20360512
1223232323	37669888
