12	80040
1212	139028
121212	246216
12121212	440032
1212121212	791616
1212121223	59615904
12121223	33254320
1212122312	57468608
1212122313	41176032
1212122323	58276832
121223	18684160
12122312	31895648
1212231212	57479968
1212231213	39755456
1212231223	53219616
12122313	22897408
1212231312	39105696
1212231313	40715712
1212231323	39255552
12122323	32712144
1212232312	53800224
1212232313	40241280
1212232323	58289248
1223	10659692
122312	17806480
12231212	31887440
1223121212	57411008
1223121213	39250176
1223121223	51146944
12231213	22015664
1223121312	38455968
1223121313	39142880
1223121323	36937952
12231223	29674960
1223122312	50924160
1223122313	37576480
1223122323	53119168
122313	12859600
12231312	21594624
1223131212	39005216
1223131213	36936000
1223131223	36150368
12231313	22846128
1223131312	37232672
1223131313	41053984
1223131323	37846400
12231323	21993984
1223132312	36205056
1223132313	37595456
1223132323	39671040
122323	18678288
12232312	29989648
1223231212	53719552
1223231213	37858144
1223231223	51178528
12232313	22604672
1223231312	37255136
1223231313	40169728
1223231323	39288896
12232323	33250704
1223232312	51519008
1223232313	40121472
1223232323	59768160
