12	80040
1212	133704
121212	230528
12121212	403152
1212121212	709184
1212121223	54665696
12121223	31004736
1212122312	52154880
1212122313	35787424
1212122323	52589408
121223	17788720
12122312	29457728
1212231212	51926080
1212231213	34245888
1212231223	47098880
12122313	20159440
1212231312	33558048
1212231313	34959136
1212231323	33528832
12122323	30207504
1212232312	47764544
1212232313	34624416
1212232323	52443008
1223	10496940
122312	16794056
12231212	29397504
1223121212	51797184
1223121213	33674880
1223121223	44831616
12231213	19229568
1223121312	32794720
1223121313	33367008
1223121323	31250240
12231223	26851360
1223122312	44607872
1223122313	31957472
1223122323	46863424
122313	11562160
12231312	18782944
1223131212	33249952
1223131213	31143520
1223131223	30412032
12231313	20052608
1223131312	31540992
1223131313	35211392
1223131323	31995104
12231323	19172816
1223132312	30545344
1223132313	31725248
1223132323	33804928
122323	17805168
12232312	27196880
1223231212	47539712
1223231213	32232768
1223231223	44880288
12232313	19832384
1223231312	31651808
1223231313	34337088
1223231323	33565344
12232323	30961104
1223232312	45450784
1223232313	34564768
1223232323	54278336
