12	69368
1212	117268
121212	203888
12121212	357232
1212121212	628928
1212121223	46774816
12121223	26497088
1212122312	44577280
1212122313	31250368
1212122323	45408352
121223	15095496
12122312	25160544
1212231212	44544128
1212231213	30074752
1212231223	40832672
12122313	17582624
1212231312	29493056
1212231313	30896352
1212231323	29638208
12122323	25889888
1212232312	41186112
1212232313	30447040
1212232323	45312032
1223	8779720
122312	14306088
12231212	25163328
1223121212	44559680
1223121213	29674592
1223121223	38942432
12231213	16891776
1223121312	29046976
1223121313	29694400
1223121323	27765248
12231223	23274928
1223122312	38903808
1223122313	28356128
1223122323	40878816
122313	10015944
12231312	16508032
1223131212	29526560
1223131213	27762976
1223131223	27081312
12231313	17597072
1223131312	28024128
1223131313	31289536
1223131323	28508864
12231323	16893408
1223132312	27220736
1223132313	28386080
1223132323	30126144
122323	15082320
12232312	23407568
1223231212	41219392
1223231213	28461088
1223231223	38935104
12232313	17365824
1223231312	28011744
1223231313	30516992
1223231323	29707360
12232323	26432224
1223232312	39365824
1223232313	30462688
1223232323	46647648
