12	80040
1212	133152
121212	228752
12121212	398032
1212121212	696864
1212121223	42136544
12121223	24313936
1212122312	39769632
1212122313	24750848
1212122323	40291168
121223	14147600
12122312	22804416
1212231212	39635040
1212231213	23588128
1212231223	35323808
12122313	14182544
1212231312	23104512
1212231313	24194688
1212231323	23068832
12122323	23553376
1212232312	35848480
1212232313	23834496
1212232323	40194176
1223	8464656
122312	13180152
12231212	22750880
1223121212	39578048
1223121213	23100992
1223121223	33270016
12231213	13445632
1223121312	22550016
1223121313	22970688
1223121323	21315136
12231223	20507888
1223122312	33201088
1223122313	21813280
1223122323	35197984
122313	8236336
12231312	13104960
1223131212	22983648
1223131213	21283584
1223131223	20721376
12231313	14090800
1223131312	21538624
1223131313	24479904
1223131323	21899328
12231323	13410976
1223132312	20814592
1223132313	21738432
1223132323	23396992
122323	14096184
12232312	20754832
1223231212	35789632
1223231213	21989696
1223231223	33263616
12232313	13887904
1223231312	21580160
1223231313	23695744
1223231323	23049440
12232323	24162720
1223232312	33694144
1223232313	23712928
1223232323	41791584
