12	106720
1212	182504
121212	321776
12121212	574672
1212121212	1033888
1212121223	71134176
12121223	39699680
1212122312	68063040
1212122313	45627040
1212122323	68612384
121223	22401088
12122312	37836144
1212231212	67957632
1212231213	43935968
1212231223	61894784
12122313	25405296
1212231312	43291328
1212231313	44914080
1212231323	43170048
12122323	38759344
1212232312	62791904
1212232313	44317984
1212232323	68600864
1223	12939552
122312	21198856
12231212	37779504
1223121212	67871872
1223121213	43217760
1223121223	59084864
12231213	24348976
1223121312	42418560
1223121313	43052128
1223121323	40469216
12231223	34716416
1223122312	58935232
1223122313	41172224
1223122323	61712736
122313	14352608
12231312	23901600
1223131212	43149536
1223131213	40482080
1223131223	39618048
12231313	25379312
1223131312	40977120
1223131313	45447008
1223131323	41518336
12231323	24359072
1223132312	39797920
1223132313	41193856
1223132323	43791808
122323	22397736
12232312	35104000
1223231212	62563424
1223231213	41483136
1223231223	59138528
12232313	25026048
1223231312	40942528
1223231313	44179872
1223231323	43246848
12232323	39692432
1223232312	59836736
1223232313	44242368
1223232323	70953024
