12	53360
1212	89700
121212	154736
12121212	268752
1212121212	469440
1212121223	32517856
12121223	18656816
1212122312	31099264
1212122313	20922880
1212122323	31381120
121223	10771264
12122312	17736592
1212231212	30907200
1212231213	20090208
1212231223	28443200
12122313	11911632
1212231312	19728448
1212231313	20448320
1212231323	19753248
12122323	18131760
1212232312	28677472
1212232313	20270176
1212232323	31355360
1223	6336584
122312	10200032
12231212	17640976
1223121212	30801952
1223121213	19692000
1223121223	27055104
12231213	11392688
1223121312	19279840
1223121313	19538944
1223121323	18450016
12231223	16341872
1223122312	26932544
1223122313	18788256
1223122323	28206592
122313	6864592
12231312	11141600
1223131212	19474720
1223131213	18388160
1223131223	17982432
12231313	11777152
1223131312	18515712
1223131313	20521600
1223131323	18814912
12231323	11360496
1223132312	18000000
1223132313	18702336
1223132323	19804480
122323	10691784
12232312	16458160
1223231212	28413760
1223231213	18896768
1223231223	27026944
12232313	11689680
1223231312	18571904
1223231313	20016768
1223231323	19660448
12232323	18482400
1223232312	27196896
1223232313	20117024
1223232323	32128864
