12	53360
1212	88792
121212	152080
12121212	263024
1212121212	456064
1212121223	30860256
12121223	17801888
1212122312	29560736
1212122313	19338272
1212122323	29700672
121223	10348864
12122312	16979280
1212231212	29475360
1212231213	18564000
1212231223	26755904
12122313	11073136
1212231312	18213600
1212231313	18866336
1212231323	18144064
12122323	17341312
1212232312	27108448
1212232313	18682304
1212232323	29621504
1223	6165188
122312	9812248
12231212	16944304
1223121212	29340896
1223121213	18187584
1223121223	25480256
12231213	10590080
1223121312	17776992
1223121313	18003552
1223121323	16953568
12231223	15524160
1223122312	25386208
1223122313	17305280
1223122323	26606784
122313	6438424
12231312	10356512
1223131212	17992192
1223131213	16849440
1223131223	16505024
12231313	10988192
1223131312	17060320
1223131313	18951040
1223131323	17309408
12231323	10555616
1223132312	16589184
1223132313	17176544
1223132323	18301216
122323	10373160
12232312	15697424
1223231212	26967200
1223231213	17433184
1223231223	25484416
12232313	10884400
1223231312	17161760
1223231313	18511424
1223231323	18162560
12232323	17784560
1223232312	25788096
1223232313	18633216
1223232323	30701536
