12	85376
1212	141584
121212	242760
12121212	423440
1212121212	743744
1212121223	51385856
12121223	29412384
1212122312	48590656
1212122313	31670112
1212122323	49315520
121223	17042480
12122312	27733088
1212231212	48649440
1212231213	30251680
1212231223	43422304
12122313	18108544
1212231312	29573216
1212231313	31185952
1212231323	29605920
12122323	28620144
1212232312	44004672
1212232313	30630784
1212232323	49273280
1223	10157868
122312	15953272
12231212	27772080
1223121212	48725056
1223121213	29773952
1223121223	41111648
12231213	17206112
1223121312	28962560
1223121313	29698560
1223121323	27379520
12231223	25039280
1223122312	40935904
1223122313	28053920
1223122323	43511840
122313	10511640
12231312	16775344
1223131212	29667680
1223131213	27386592
1223131223	26616288
12231313	18111440
1223131312	27760672
1223131313	31700192
1223131323	28238144
12231323	17181296
1223132312	26771840
1223132313	28009152
1223132323	30248800
122323	17049416
12232312	25333856
1223231212	44171584
1223231213	28289152
1223231223	41089440
12232313	17795664
1223231312	27761504
1223231313	30672736
1223231323	29704576
12232323	29402976
1223232312	41655840
1223232313	30639008
1223232323	51395648
