12	144072
1212	247348
121212	436008
12121212	777616
1212121212	1396320
1212121223	106570144
12121223	59510928
1212122312	101479168
1212122313	71591360
1212122323	103295296
121223	33541072
12122312	56420384
1212231212	101357376
1212231213	68581792
1212231223	92187584
12122313	39856560
1212231312	67306176
1212231313	70521536
1212231323	67444992
12122323	58271168
1212232312	93482240
1212232313	69538080
1212232323	103233312
1223	19299100
122312	31588624
12231212	56332064
1223121212	101172896
1223121213	67339488
1223121223	87594880
12231213	38006656
1223121312	65811360
1223121313	67261280
1223121323	62759360
12231223	51682800
1223122312	87347808
1223122313	64072352
1223122323	91942176
122313	22466936
12231312	37173856
1223131212	67076800
1223131213	62683872
1223131223	61197376
12231313	39749264
1223131312	63464192
1223131313	71151776
1223131323	64437056
12231323	37959872
1223132312	61468192
1223132313	63915200
1223132323	68219968
122323	33520800
12232312	52267104
1223231212	93280320
1223231213	64590048
1223231223	87615776
12232313	39177408
1223231312	63529472
1223231313	69253632
1223231323	67266720
12232323	59426576
1223232312	88692704
1223232313	69075872
1223232323	106244928
