12	101384
1212	173032
121212	305224
12121212	545760
1212121212	987168
1212121223	66629824
12121223	37106608
1212122312	63945376
1212122313	43250816
1212122323	64160128
121223	20933888
12122312	35374224
1212231212	63899040
1212231213	41630976
1212231223	57861056
12122313	23946624
1212231312	41006624
1212231313	42522560
1212231323	40885408
12122323	36102432
1212232312	58633248
1212232313	41941056
1212232323	64124480
1223	12149428
122312	19852320
12231212	35390816
1223121212	63941088
1223121213	41056352
1223121223	55287040
12231213	22988432
1223121312	40297408
1223121313	40886080
1223121323	38429408
12231223	32410064
1223122312	55300640
1223122313	39155584
1223122323	57925600
122313	13522600
12231312	22528352
1223131212	40964544
1223131213	38355168
1223131223	37528480
12231313	23909792
1223131312	38771488
1223131313	43121120
1223131323	39285600
12231323	22954512
1223132312	37728576
1223132313	39074560
1223132323	41582656
122323	20928808
12232312	32684624
1223231212	58635936
1223231213	39349024
1223231223	55259392
12232313	23578688
1223231312	38818144
1223231313	41908256
1223231323	41013312
12232323	37066624
1223232312	55955616
1223232313	41988128
1223232323	66577664
