12	80040
1212	134560
121212	232984
12121212	409824
1212121212	727072
1212121223	41085696
12121223	23427680
1212122312	39311456
1212122313	26084832
1212122323	39530240
121223	13536016
12122312	22250016
1212231212	39298560
1212231213	25082784
1212231223	35240064
12122313	14809232
1212231312	24809120
1212231313	25701888
1212231323	24668672
12122323	22868624
1212232312	35911712
1212232313	25300448
1212232323	39639648
1223	8037228
122312	12726320
12231212	22279904
1223121212	39377632
1223121213	24711392
1223121223	33630240
12231213	14168272
1223121312	24302528
1223121313	24627104
1223121323	23116864
12231223	20164784
1223122312	33505216
1223122313	23460512
1223122323	35227776
122313	8549248
12231312	13936304
1223131212	24763872
1223131213	23161216
1223131223	22665888
12231313	14842624
1223131312	23457376
1223131313	26155648
1223131323	23768832
12231323	14190736
1223132312	22760096
1223132313	23560288
1223132323	25123936
122323	13573472
12232312	20469488
1223231212	35835712
1223231213	23668160
1223231223	33637728
12232313	14582768
1223231312	23410272
1223231313	25310336
1223231323	24764192
12232323	23557152
1223232312	34041472
1223232313	25281856
1223232323	41435520
