12	80040
1212	136300
121212	238280
12121212	420560
1212121212	745856
1212121223	52791104
12121223	29897408
1212122312	50519680
1212122313	34136768
1212122323	51057408
121223	17036840
12122312	28475856
1212231212	50478848
1212231213	32859488
1212231223	45968576
12122313	19248336
1212231312	32296416
1212231313	33668768
1212231323	32297408
12122323	29210096
1212232312	46475968
1212232313	33157376
1212232323	51035808
1223	9912640
122312	16133664
12231212	28441936
1223121212	50417184
1223121213	32303616
1223121223	43713856
12231213	18444544
1223121312	31681344
1223121313	32261024
1223121323	30197856
12231223	26155120
1223122312	43705408
1223122313	30796576
1223122323	45852768
122313	10965912
12231312	18050592
1223131212	32222080
1223131213	30192800
1223131223	29467808
12231313	19227200
1223131312	30493184
1223131313	34026304
1223131323	30917088
12231323	18430544
1223132312	29613440
1223132313	30754816
1223132323	32721568
122323	17027912
12232312	26366592
1223231212	46423840
1223231213	30979072
1223231223	43729152
12232313	18953264
1223231312	30517216
1223231313	33099168
1223231323	32276000
12232323	29853712
1223232312	44198976
1223232313	33046016
1223232323	52665024
