12	69368
1212	115740
121212	198344
12121212	342720
1212121212	597248
1212121223	41166496
12121223	23783696
1212122312	39223616
1212122313	26193248
1212122323	39772864
121223	13849040
12122312	22483040
1212231212	39130560
1212231213	25052832
1212231223	35332224
12122313	15038944
1212231312	24634272
1212231313	25754528
1212231323	24606880
12122323	23189376
1212232312	35847136
1212232313	25329024
1212232323	39719296
1223	8229708
122312	13023168
12231212	22449504
1223121212	39093760
1223121213	24571584
1223121223	33478464
12231213	14325696
1223121312	24057248
1223121313	24549504
1223121323	22862912
12231223	20509440
1223122312	33433312
1223122313	23334528
1223122323	35258304
122313	8748728
12231312	14007904
1223131212	24567296
1223131213	22847616
1223131223	22293728
12231313	14990640
1223131312	23156704
1223131313	26057728
1223131323	23467264
12231323	14309136
1223132312	22439168
1223132313	23307232
1223132323	24954432
122323	13828336
12232312	20721392
1223231212	35785344
1223231213	23507808
1223231223	33467648
12232313	14759760
1223231312	23173568
1223231313	25266176
1223231323	24547040
12232323	23719632
1223232312	33963232
1223232313	25213856
1223232323	41042784
