12	37352
1212	60520
121212	99648
12121212	166384
1212121212	278432
1212121223	18079552
12121223	10871088
1212122312	17343808
1212122313	11246816
1212122323	17620256
121223	6608208
12122312	10372192
1212231212	17520192
1212231213	10851776
1212231223	15731488
12122313	6732272
1212231312	10722208
1212231313	11253888
1212231323	10715392
12122323	10796368
1212232312	16025312
1212232313	11020832
1212232323	17886592
1223	4082508
122312	6212896
12231212	10461504
1223121212	17651616
1223121213	10706816
1223121223	14962496
12231213	6414400
1223121312	10507712
1223121313	10733344
1223121323	9942432
12231223	9427920
1223122312	14900384
1223122313	10103712
1223122323	15763520
122313	4053560
12231312	6312032
1223131212	10782080
1223131213	10020864
1223131223	9748608
12231313	6812880
1223131312	10165216
1223131313	11500064
1223131323	10315552
12231323	6448016
1223132312	9786304
1223132313	10206880
1223132323	10965984
122323	6651664
12232312	9561184
1223231212	15997728
1223231213	10197696
1223231223	14938304
12232313	6630720
1223231312	10072864
1223231313	11059680
1223231323	10717504
12232323	11094448
1223232312	15120608
1223232313	10965664
1223232323	18564256
